,0,1,2,3,4,5,6,7,8,9,10,11
791,790,HS:44063, Govt. H. S. S. Keezharoor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 12,04712275826 ,  ,Location map
792,791,HS:44064, L. F. H. S. Anthiyoorkonam ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Aided,  1 -10,04712282138 ,  ,Location map
793,792,HS:44065, Victory V H S S Olathanni ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 - 12,04712222748 ,  ,Location map
794,793,HS:44066, L. M. S. H. S. S. Chemboor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 - 12,2255684 ,  ,Location map
795,794,HS:44067, St. Mathew`s H. S. Pozhiyoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  8 - 10,04712211054 ,  ,Location map
796,795,HS:44068, Govt. H. S. Plavoor ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 -10,04712290670 ,  ,Location map
797,796,HS:44069, Govt. H. S. Perumpazhuthoor ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 -10,04712221588 ,  ,Location map
798,797,HS:44070, L M S  H S S  Amaravila ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 - 12,2224431 ,  ,Location map
799,798,HS:44071, Govt. H. S. S. Anavoor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 12,04712275395 ,  ,Location map
800,799,HS:44072, Govt. L.V. H.S.S. Arayoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 12,04712232810 ,  ,Location map
801,800,HS:44073, Govt. H S S Thirupuram ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 12,04712211034 ,  ,Location map
802,801,HS:44074, St. Philip Sadhu Samrakshana Kendra School ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Unaided Recognised,  1 - 12,04712290925 ,  ,Not Available
803,802,HS:44075, N.S.S. E. M. School Dhanuvachapuram ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 -10,04712230320 ,  ,Not Available
804,803,HS:44076, Nazareth Home E.M.H.S Balaramapuram ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Unaided Recognised,  1 -10,04712400319 ,  ,Not Available
805,804,HS:44077, Shree Vidyadhi Raja Vidya Nilayam H. S. S Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  1 - 12,04712222489 ,  ,Not Available
806,805,HS:44078, Auxilium H. S. Vazhichal ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 -10,2249120 ,  ,Not Available
807,806,HS:44079, TRINITY ENGLISH AND MALAYALAM MEDIUM HS EDACODE ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Unaided Recognised,  1 -10,2393522 ,  ,Not Available
808,807,HS:44080, Govt. H. S. Utharamcode Iruveli ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 -10,04722850444 ,  ,Not Available
809,808,HS:44081, Kannasa Mission High School ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Unaided Recognised,  1 -10,04712289561 ,  ,Not Available
810,809,HS:44082," Neo Dale Secondary School, Killi, Kattakada ",Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Unaided Recognised,  1 -10,04712293306 ,  ,Not Available
811,810,HS:44083, Angels H. S. Poovar ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Unaided Recognised,  1 -10,2210687 ,  ,Not Available
812,811,LP:44201, Govt. L. P. S. Avanakuzhy ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 5,04712403464 ,  ,Location map
813,812,LP:44202, Govt. L. P. B. S. Chowara ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,2266115 ,  ,Location map
814,813,LP:44203, Govt. L. P. S. Chundavilakom ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,8078280155 ,  ,Location map
815,814,LP:44204, Govt. L.P.S. Kazhivoor Moolakkara ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 5,04712266550 ,  ,Location map
816,815,LP:44205, Govt. L. P. S. Kidarakuzhi ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 5,04712485515 ,  ,Location map
817,816,LP:44206, Govt. L. P. S. Kottukal ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,04712266033 ,  ,Location map
818,817,LP:44207, Govt. D. V. L. P. S. Kottukal ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9961492711 ,  ,Location map
819,818,LP:44208, Govt. L. P. S. Kottukal puthalam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,04712266558 ,  ,Location map
820,819,LP:44209, Govt. S. N. V. L. P. S. Kovalam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9895561892 ,  ,Location map
821,820,LP:44210, Govt. P. V. L. P. S. Kuzhivila ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 5,04712405020 ,  ,Location map
822,821,LP:44211, Govt. K. V. L. P. S. Mulloor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9495823889 ,  ,Location map
823,822,LP:44212, Govt. L. V. L. P. S. Mulloor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,04712484045 ,  ,Location map
824,823,LP:44213, Govt. L. P. S. Muttakkad ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 5,2483015 ,  ,Location map
825,824,LP:44214, Govt. L. P. S. Nellivila ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9446323351 ,  ,Location map
826,825,LP:44215, Govt. S. V. L. P. S. Pooncode ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 5,04712406077 ,  ,Location map
827,826,LP:44216, Govt. K. V. L. P. S. Thalayal ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9744822550 ,  ,Location map
828,827,LP:44217, Govt. K. V. L. P. S. Thongal Nellimoodu ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,8547702585 ,  ,Location map
829,828,LP:44218, Govt. L. P. B. S. Venpakal ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,9447254634 ,  ,Location map
830,829,LP:44219, Govt. L. P. G. S. Venpakal ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 5,9447254634 ,  ,Location map
831,830,LP:44220, Gvot.L.P.S Mudippuranada Venganoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,04712482400 ,  ,Location map
832,831,LP:44221, Govt. L. P. S. Vizhinjam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9495406509 ,  ,Location map
833,832,LP:44222, Govt. S. V. L. P. S. Vizhinjam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,8593029181 ,  ,Location map
834,833,LP:44223, Govt. H. A. L. P. S. Vizhinjam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9495746561 ,  ,Location map
835,834,LP:44224, Lutheran L. P. S. Anthiyoor ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4, ,  ,Location map
836,835,LP:44225, D.V.L.P.S Thalayal ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9995061268 ,  ,Location map
837,836,LP:44226, B. F. M L. P. S. Avanakuzhi ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9961866860 ,  ,Location map
838,837,LP:44227, M. S. C L. P. S. Balaramapuram ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,7025082170 ,  ,Location map
839,838,LP:44228, St.Josephs L. P. S. Balaramapuram ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9447894171 ,  ,Location map
840,839,LP:44229, St. Josephs L. P. S. Chowara ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,04712266456 ,  ,Location map
841,840,LP:44230, L. M. S L. P. S. Mangalathukonam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9497692936 ,  ,Location map
842,841,LP:44231, P. T. M L. P. S. Maruthoorkonam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,04712266126 ,  ,Location map
843,842,LP:44232, M. S. C L. P. S. Kannancode ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,9447250719 ,  ,Location map
844,843,LP:44233, L. M. S L. P. S. Muttakkad ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 5,9605150874 ,  ,Location map
845,844,LP:44234, M. S. C L. P. S. Pamamcode ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Aided,  1 - 4,9846554105 ,  ,Location map
846,845,LP:44235, S. A L. P. S. Paruthanpara ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Aided,  1 - 4,9745223204 ,  ,Location map
847,846,LP:44236, K. V L. P. S. Punnakkad ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9446258811 ,  ,Location map
848,847,LP:44237, L. M. S L. P. S. Venganoor ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,8281285702 ,  ,Location map
849,848,LP:44238, St. Aloysious L. P. S Vengannoor ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 5,9526798010 ,  ,Location map
850,849,LP:44239, M.K.M.L.P.S Pongil ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 5,04712263256 ,  ,Location map
851,850,LP:44240, St.Marys L. P. S. Vizhinjam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,04712485946 ,  ,Location map
852,851,LP:44241, Stella Marys L. P. S. Nellimoodu ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  1 - 4,04712263721 ,  ,Not Available
853,852,UP:44242, Govt. U. P. S. Athiyannoor ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 7,04712220221 ,  ,Location map
854,853,UP:44243, Govt. U. P. S. Mulloor Panavila ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Government,  1 - 7,04712266336 ,  ,Location map
855,854,UP:44244, Govt. U. P. S. Nemom ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 7,04712392068 ,  ,Location map
856,855,UP:44245, Govt. U. P. S. Puthichal ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 7,2406216 ,  ,Location map
857,856,UP:44246, Govt. U. P. S. Venganoor Bagavathinada ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 7,04712405803 ,  ,Location map
858,857,UP:44247, L. M U. P. S. Adimalathura ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 -7,9497003943 ,  ,Location map
859,858,UP:44248, M. V U. P. S. Chowara ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 -7,9497264789 ,  ,Location map
860,859,UP:44249, S. N U. P. S. Kattachalkuzhi ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 7,0471244249 ,  ,Location map
861,860,UP:44250, S. R. S U. P. S. Pallichal ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 -7,8129756216 ,  ,Location map
862,861,UP:44251, D. V U. P. S. Thalayal ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 -7,04712406015 ,  ,Location map
863,862,UP:44252, S. A. S U. P. S. Venganoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Aided,  1 - 7,9446316226 ,  ,Location map
864,863,UP:44253, St.Josephs U. P. S Venniyoor ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 -7,7025811316 ,  ,Location map
865,864,LP:44254, St. Francis De sales E. M School Kalluvettankuzhi ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Unaided Recognised,  1 - 4,04712483447 ,  ,Not Available
866,865,LP:44255, St. Mary`s L. P. School Venniyoor ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Unaided Recognised,  1 - 4,04712487196 ,  ,Not Available
867,866,LP:44257," Eskay Public School, Naruvamoodu ",Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Unaided Recognised,  1 - 4,2391707 ,  ,Not Available
868,867,LP:44301, Govt. L. P. S. Aruvikkara Punnavoor ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,04712298089 ,  ,Location map
869,868,LP:44302, Govt. L. P. S. Chempanacode ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,9495833045 ,  ,Location map
870,869,LP:44303, Govt. T. L. P. S. Cherucode ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,04712288578 ,  ,Location map
871,870,LP:44304, Govt. L. P. S. Kadampanad ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 5, ,  ,Location map
872,871,LP:44305, Govt. L. P. S. Kandankulangara ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,9846705561 ,  ,Not Available
873,872,LP:44306, Govt. L. P. S. Kattakkada ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 4,04712294045 ,  ,Location map
874,873,LP:44307, Govt. P. S. M. L. P. S. Kattakkada ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,04712290886 ,  ,Location map
875,874,LP:44308, Govt. L. P. S. Konniyoor ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 4,04722895230 ,  ,Location map
876,875,LP:44309, Govt. L. P. S. Kulathummel ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,04712290945 ,  ,Location map
877,876,LP:44310, Govt. L. P. S. Kunnanad ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9895716201 ,  ,Location map
878,877,LP:44311, Govt. L. P. S. Kuruthencode ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 5,9496748596 ,  ,Location map
879,878,LP:44312, Govt. L.. P. S. Kuzhakkad ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 4,04722896133 ,  ,Location map
880,879,LP:44313, Govt. L. P. S. Machel ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,2282264 ,  ,Location map
881,880,LP:44314, Govt. L. P. B. S. Malayinkil ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,04712282422 ,  ,Location map
882,881,LP:44315, Govt. L. P. G. S. Malayinkil ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,04712282374 ,  ,Location map
883,882,LP:44316, Govt. L. P. S. Mylam ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 4,9447699750 ,  ,Location map
884,883,LP:44317, Govt. L. P. S. Neduvantharatta ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 4,04712271880 ,  ,Location map
885,884,LP:44318, Govt. L. P. S. Ooruttambalam ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 4,04712298050 ,  ,Location map
886,885,LP:44319, Govt. L. P. S. Panniyode ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 5,9400642931 ,  ,Location map
887,886,LP:44320, Govt. L. P. S. Paruthippalli ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 4,04722851256 ,  ,Location map
888,887,LP:44321, Govt. L. P. G. S. Poozhanad ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 5,9446872395 ,  ,Location map
889,888,LP:44322, Govt. L. P. S. Thottampara ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 4,9495154195 ,  ,Location map
890,889,LP:44323, Govt. L. P. S. Thuruthumoola ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 5,8281814627 ,  ,Location map
891,890,LP:44324, Govt. L. P. S. Vilappil ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 5,04712270290 ,  ,Location map
892,891,LP:44325, Govt. T. L. P. S. Vlavetty ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,04722850335 ,  ,Location map
893,892,LP:44326, L. M. S. L. P. S. Arumaloor ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,9495022461 ,  ,Location map
894,893,LP:44327, L. M. S. L. P. S. Chemboor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,2257231 ,  ,Location map
895,894,LP:44328, S. A L. P. S. Chengalloor ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,7356818511 ,  ,Location map
896,895,UP:44329, St.Francis U. P. S. Ezhacode ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 -7,04712285001 ,  ,Location map
897,896,LP:44330, St. Annas L. P. S. Kallikkad ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712271826 ,  ,Location map
898,897,LP:44331, Lutharan L. P. S. Kanacode ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,8547184575 ,  ,Location map
899,898,LP:44332, R. C L. P. S. Keezharoor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9446308102 ,  ,Location map
900,899,LP:44333, M. P. M L. P. S. Killi ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,04712291722 ,  ,Location map
901,900,LP:44334, St. Mathews L. P. S. Kuchapuram ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,04712257122 ,  ,Location map
902,901,LP:44335, St. Marys L. P. S. Kundamanbhagam ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 5,7907142321 ,  ,Location map
903,902,LP:44336, L. M.  L. P. S. Madathikonam ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,9567417200 ,  ,Location map
904,903,LP:44337, Ezhakonam L. P. S. Manchadi ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,9446417650 ,  ,Location map
905,904,LP:44338, L. M. L. P. S. Mandikalam ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Aided,  1 - 4,9495522505 ,  ,Location map
906,905,LP:44339, Dr. Lohia Memorial L. P. S. Mannadikonam ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,04712297106 ,  ,Location map
907,906,LP:44340, S. G. N. M  L. P. S. Marthandeswaram ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,04712409417 ,  ,Location map
908,907,LP:44341, B. F. M. L. P. S. Marukil ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,9447657627 ,  ,Location map
909,908,LP:44342, L. M. S. L. P. S. Mulayara ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Aided,  1 - 4,04722884399 ,  ,Location map
910,909,LP:44343, St. Alberts L. P. S. Muthiyavila ,Vellanad,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9020054261 ,  ,Location map
911,910,LP:44344, Lutharan L. P. S. Mylakkara ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9495983548 ,  ,Location map
912,911,LP:44345, L. P. S. Ottasekharamangalam ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,04712255070 ,  ,Location map
913,912,LP:44346, L. M. L. P. S. Perumana ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,2215009 ,  ,Location map
914,913,LP:44347, A. K. M. L. P. S. Pezhummoodu ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Aided,  1 - 4,04722851398 ,  ,Location map
915,914,LP:44348, S. N. D. P. L. P. S. Plampazhinji ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9446552963 ,  ,Location map
916,915,LP:44349, St. Thresias L. P. S. Thoongampara ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 5,04712295785 ,  ,Location map
917,916,LP:44350, L. M. L. P. S. Thumarichal ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,04712299078 ,  ,Location map
918,917,LP:44351, L. P. S. Vavode ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,8304808212 ,  ,Location map
919,918,LP:44352, St. Thresias L. P. S. Veliyamcode ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Aided,  1 - 5,9495266145 ,  ,Location map
920,919,UP:44353, Govt. U. P. S. Kuttamala ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 7,04712246280 ,  ,Location map
921,920,UP:44354, Govt. U. P. S. Ooruttambalam ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  5 -7,04712299630 ,  ,Location map
922,921,UP:44355, Govt. U. P. S. Poovachal ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 7,04722896017 ,  ,Location map
923,922,UP:44356, Govt. U. P. S. Russelpuram ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 7,04712408801 ,  ,Location map
924,923,UP:44358, Govt. U. P. S. Vilappilsala ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 7,04712289081 ,  ,Location map
925,924,LP:44359, St.Francis L. P. S. Ezhacode ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 4,9495727819 ,  ,Location map
926,925,UP:44360, St. Thresias U. P. S. Konniyoor ,Vellanad,Thiruvananthapuram(P),"Thiruvananthapuram
",Thiruvananthapuram,Aided,  1 - 7,04722896190 ,  ,Location map
927,926,UP:44361, St. Antonys U. P. S. Kattakkode ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  1 - 7,04712291015 ,  ,Location map
928,927,UP:44362, Panchyat U. P. S. Kottoor ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 7,04722850035 ,  ,Location map
929,928,UP:44363, St. Marys U. P. S. Marygiri ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 7,9846593678 ,  ,Location map
930,929,UP:44364, U. P. S. Mylakkara ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 -7,2271214 ,  ,Location map
931,930,UP:44365, T. K. D. M. U. P. S. Panniyode ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Aided,  5 -7,9633673434 ,  ,Location map
932,931,UP:44366, S. S. M. U. P. S. Poozhanad ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 -7,04712255626 ,  ,Location map
933,932,UP:44367, L. M. S. U. P. S. Uriyacode ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Aided,  5 -7,04722883060 ,  ,Location map
934,933,UP:44368, Karmalamatha E. M. S. Punnavoor ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Unaided Recognised,  1 - 7,04712298643 ,  ,Not Available
935,934,UP:44369, G Sukumaran M. U. P. S. Vilappilsala ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  5 -7,04712289287 ,  ,Not Available
936,935,UP:44371, Bala Barathi School Kundamanbhagam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 7,2369723 ,  ,Not Available
937,936,UP:44372, Good shepherd E. M. S Manappuram ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Unaided Recognised,  1 - 7,04712279168 ,  ,Not Available
938,937,UP:44373, St.Josephs E. M. S Vavode ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 - 7,04712272945 ,  ,Not Available
939,938,LP:44374, Vincenzo Maria Sarnelli English Medium School ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Unaided Recognised,  1 - 4,04712291452 ,  ,Not Available
940,939,HS:44383," St.Joseph E M School, Chemboor ",Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 -10,04712257460 ,  ,Not Available
941,940,LP:44387, St. Xaviers's Eng Medium LPS Peyad ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Nemom,Unaided Recognised,  1 - 4,04712289428 ,  ,Not Available
942,941,LP:44401, Govt. L. P. G. S. Paraniyam. ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,9495829009 ,  ,Location map
943,942,LP:44402, Govt. L. P. S. Poovar ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,9446365377 ,  ,Location map
